cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_53_eps_0.00784_n1.vnnlib	0.805800000	unknown	301.875000000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_54_eps_0.00784_n1.vnnlib	0.810100000	UNSAT	1.074400000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_55_eps_0.00784_n1.vnnlib	0.810000000	UNSAT	1.173500000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_60_eps_0.00784_n1.vnnlib	0.813600000	UNSAT	1.044300000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_62_eps_0.00784_n1.vnnlib	0.802000000	UNSAT	1.034500000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_64_eps_0.00784_n1.vnnlib	0.798300000	UNSAT	7.821000000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_65_eps_0.00784_n1.vnnlib	0.023000000	SAT	0.195200000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_66_eps_0.00784_n1.vnnlib	0.816200000	UNSAT	13.700400000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_67_eps_0.00784_n1.vnnlib	0.803100000	UNSAT	1.052800000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_68_eps_0.00784_n1.vnnlib	0.793600000	UNSAT	19.584100000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_71_eps_0.00784_n1.vnnlib	0.829700000	UNSAT	11.588100000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_72_eps_0.00784_n1.vnnlib	0.815900000	UNSAT	1.053700000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_73_eps_0.00784_n1.vnnlib	0.792300000	UNSAT	1.015000000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_74_eps_0.00784_n1.vnnlib	0.000000000	SAT	0.163000000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_75_eps_0.00784_n1.vnnlib	0.791900000	UNSAT	1.127000000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_76_eps_0.00784_n1.vnnlib	0.021900000	SAT	0.182000000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_77_eps_0.00784_n1.vnnlib	0.847900000	UNSAT	13.536000000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_78_eps_0.00784_n1.vnnlib	0.808500000	UNSAT	1.059000000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_79_eps_0.00784_n1.vnnlib	0.803400000	UNSAT	1.035400000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_80_eps_0.00784_n1.vnnlib	0.806400000	UNSAT	1.169200000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_81_eps_0.00784_n1.vnnlib	0.804000000	UNSAT	1.034000000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_82_eps_0.00784_n1.vnnlib	0.803500000	UNSAT	1.050100000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_83_eps_0.00784_n1.vnnlib	0.811900000	UNSAT	1.042100000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_84_eps_0.00784_n1.vnnlib	0.807400000	UNSAT	1.170400000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_86_eps_0.00784_n1.vnnlib	0.022500000	SAT	0.170600000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_88_eps_0.00784_n1.vnnlib	0.809700000	UNSAT	1.181500000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_89_eps_0.00784_n1.vnnlib	0.804800000	UNSAT	1.040200000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_90_eps_0.00784_n1.vnnlib	0.817700000	UNSAT	1.071400000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_92_eps_0.00784_n1.vnnlib	0.806000000	UNSAT	1.035200000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_93_eps_0.00784_n1.vnnlib	0.800400000	UNSAT	1.708500000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_94_eps_0.00784_n1.vnnlib	0.821700000	UNSAT	1.081700000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_95_eps_0.00784_n1.vnnlib	0.024600000	SAT	0.194400000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_96_eps_0.00784_n1.vnnlib	0.823200000	UNSAT	1.183900000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_97_eps_0.00784_n1.vnnlib	0.821300000	UNSAT	1.061900000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_98_eps_0.00784_n1.vnnlib	0.811800000	UNSAT	1.037100000
cifar2020	./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx	./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_99_eps_0.00784_n1.vnnlib	0.802600000	UNSAT	1.163700000
